file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-12_S43_denoised.bin	736892.935092	580707.350479	434871.446343	429806.212219	156185.584613	302021.488748	307086.722872
