file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-1_S13_denoised.bin	588537.124788	478721.727769	476008.958954	417698.788646	109815.397019	112528.165833	170838.336142
