file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-8_S20_denoised.bin	1019450.514577	845114.029126	603737.255573	570954.933628	174336.485451	415713.259005	448495.580949
