file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-8_S39_denoised.bin	724770.644151	608764.713642	547097.567040	496805.789258	116005.930509	177673.077111	227964.854893
