file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-1_S32_denoised.bin	1290539.592641	1119515.241147	729374.961467	704178.864880	171024.351494	561164.631174	586360.727760
