file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WBP-4_S8_denoised.bin	1179724.769992	1025403.019245	645791.165064	651962.221054	154321.750746	533933.604928	527762.548938
