file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-11_S42_denoised.bin	1204870.700534	1037137.519526	685003.907550	658336.064047	167733.181008	519866.792984	546534.636487
