file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-16_S28_denoised.bin	626455.491480	520511.168435	491795.696356	437810.197629	105944.323045	134659.795124	188645.293851
