file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-10_S22_denoised.bin	1422155.778027	1291860.199079	746013.872148	796518.717551	130295.578948	676141.905879	625637.060476
