file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-11_S23_denoised.bin	483570.853914	374054.925495	403267.623272	358588.065545	109515.928419	80303.230642	124982.788369
