file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-17_S29_denoised.bin	836918.154076	737753.971627	610128.633963	541431.087399	99164.182449	226789.520113	295487.066677
