file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-9_S40_denoised.bin	1092120.883838	914709.805781	637449.227545	609464.184689	177411.078057	454671.656293	482656.699149
