file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-15_S27_denoised.bin	1007040.833194	972014.200734	687814.335241	628740.005662	35026.632460	319226.497953	378300.827532
