file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-10_S41_denoised.bin	1118681.554017	953379.200569	647957.192078	617980.750059	165302.353448	470724.361939	500700.803958
