file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WBP-6_S10_denoised.bin	837751.539319	674643.411529	470786.001814	484313.629226	163108.127789	366965.537504	353437.910093
