file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-14_S45_denoised.bin	738225.933921	627929.910578	562109.830559	499116.664580	110296.023343	176116.103363	239109.269342
