file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/FZP-2_S51_denoised.bin	572885.923789	442872.977661	469237.790352	424215.947190	130012.946129	103648.133438	148669.976600
