file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-13_S44_denoised.bin	656081.148357	552843.229763	508901.288880	452093.620390	103237.918594	147179.859477	203987.527967
