file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-4_S16_denoised.bin	1076282.580318	994236.483365	691034.162603	641434.782221	82046.096953	385248.417715	434847.798097
