file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WZP-7_S38_denoised.bin	451985.721963	293159.748036	376046.668510	374005.189356	158825.973927	75939.053453	77980.532607
