file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WBP-2_S6_denoised.bin	498870.542475	384930.803974	408380.420647	371289.991002	113939.738500	90490.121827	127580.551473
