file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-18_S30_denoised.bin	889941.854002	798785.334841	632746.257279	559975.034694	91156.519160	257195.596722	329966.819308
