file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-9_S21_denoised.bin	543674.552950	438482.623444	432491.823224	390982.816103	105191.929506	111182.729726	152691.736848
