file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-12_S24_denoised.bin	617737.829258	506997.067508	474670.954762	432029.224282	110740.761750	143066.874497	185708.604977
