file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-6_S18_denoised.bin	513060.207030	381601.364279	427901.705947	390351.979558	131458.842751	85158.501083	122708.227472
