file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WBP-8_S12_denoised.bin	360553.292282	224650.243725	308448.727867	300924.761179	135903.048557	52104.564415	59628.531103
