file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/KTP-14_S26_denoised.bin	822265.303490	782016.704881	611200.918664	552777.099359	40248.598609	211064.384826	269488.204131
