file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1767/WBP-1_S5_denoised.bin	416944.018787	284933.036426	354070.123357	334061.120111	132010.982361	62873.895430	82882.898675
