Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
CZP-1_S3_R1_001	(0.0, 0.0009966836489924047)	(1.0, 0.001032098804032744)	(2.0, 0.001237000772480421)	(3.0, 0.0015886226689523608)	(4.0, 0.002294396115827693)	(5.0, 0.003463096232158888)	(6.0, 0.005150375404437909)	(7.0, 0.008365565551314423)	(8.0, 0.013781554618554875)	(9.0, 0.02185115065988932)	(10.0, 0.03364186763439084)	(11.0, 0.049062638000527126)	(12.0, 0.06888247655345985)	(13.0, 0.09344541622786656)	(14.0, 0.12149927832767815)	(15.0, 0.15619348199755337)	(16.0, 0.19824138964616186)	(17.0, 0.24539413892844214)	(18.0, 0.30156257482242016)	(19.0, 0.37441660804826093)	(20.0, 0.4636931545970933)	(21.0, 0.5685700769411951)	(22.0, 0.6922752134971001)	(23.0, 0.8385600410451529)	(24.0, 1.0028534749312181)	(25.0, 1.1860965464177964)	(26.0, 1.3908745618228322)	(27.0, 1.6140128054623524)	(28.0, 1.861572328156118)	(29.0, 2.138311408949192)	(30.0, 2.4577029846804916)	(31.0, 2.8213382076729006)	(32.0, 3.2197207570677455)	(33.0, 3.6211388911803337)	(34.0, 3.9677090687511622)	(35.0, 4.221982292979003)	(36.0, 4.360799582121408)	(37.0, 4.411471080022339)	(38.0, 4.403902355459432)	(39.0, 4.3453408669463)	(40.0, 4.274816644991327)	(41.0, 4.203581590281616)	(42.0, 4.095848688648903)	(43.0, 3.9165645255650494)	(44.0, 3.666505704787008)	(45.0, 3.365831038494528)	(46.0, 3.037094921140442)	(47.0, 2.6877901876697132)	(48.0, 2.3407722613530173)	(49.0, 2.028013438229987)	(50.0, 1.737378968391443)	(51.0, 1.47683473206753)	(52.0, 1.260632799508053)	(53.0, 1.0822820787249046)	(54.0, 0.936935752785421)	(55.0, 0.8095853849142924)	(56.0, 0.694157276022101)	(57.0, 0.5983997561008866)	(58.0, 0.5236737789657707)	(59.0, 0.4607157519197733)	(60.0, 0.4096774541987816)	(61.0, 0.3740801640753777)	(62.0, 0.34872038341256334)	(63.0, 0.33120758924511556)	(64.0, 0.3236742798372491)	(65.0, 0.3225055797209179)	(66.0, 0.3251667756568063)	(67.0, 0.3303753331016676)	(68.0, 0.33018560905680866)	(69.0, 0.32431681193583817)	(70.0, 0.3131736863677886)	(71.0, 0.2933411995451986)	(72.0, 0.2690818183425662)	(73.0, 0.24178938207612188)	(74.0, 0.21205077045796275)	(75.0, 0.18133824207619423)	(76.0, 0.15098239489876059)	(77.0, 0.12114259712334333)	(78.0, 0.09327339976052779)	(79.0, 0.0697855630069885)	(80.0, 0.05045647731675763)	(81.0, 0.03497752491019792)	(82.0, 0.02301732112228906)	(83.0, 0.01463404799345447)	(84.0, 0.008954974917342927)	(85.0, 0.005388162873994472)	(86.0, 0.003225308762602325)	(87.0, 0.0019124183721783198)	(88.0, 0.0011282256534279505)	(89.0, 0.0007361292940527658)	(90.0, 0.00047051563125022155)	(91.0, 0.00032379570322595884)	(92.0, 0.00024284677741946917)	(93.0, 0.0001998426605847715)	(94.0, 0.00018213508306460187)	(95.0, 0.00015430888981862102)	(96.0, 0.0001391309662299042)	(97.0, 0.00014166062016135702)	(98.0, 0.0001366013122984514)	(99.0, 0.0001315420044355458)	(100.0, 0.0001366013122984514)
CZP-1_S3_R2_001	(0.0, 0.0011025484623785808)	(1.0, 0.001155652860795898)	(2.0, 0.00134531142657203)	(3.0, 0.0016260061039207055)	(4.0, 0.00229360425545269)	(5.0, 0.003459372239756648)	(6.0, 0.005393889610673195)	(7.0, 0.008934182838494327)	(8.0, 0.014596123222131123)	(9.0, 0.023118114777671988)	(10.0, 0.03501350002315099)	(11.0, 0.050932175643961006)	(12.0, 0.07168335152074687)	(13.0, 0.09627827433059566)	(14.0, 0.12548063589836597)	(15.0, 0.16215554495771586)	(16.0, 0.2044923944007026)	(17.0, 0.2537631610084647)	(18.0, 0.3141150454193069)	(19.0, 0.38655197364140426)	(20.0, 0.47465975695836415)	(21.0, 0.5789492091073436)	(22.0, 0.698800778773474)	(23.0, 0.8445622373055011)	(24.0, 1.0093957612119757)	(25.0, 1.1932811202458826)	(26.0, 1.395434392335346)	(27.0, 1.6169606547236224)	(28.0, 1.8637266790453861)	(29.0, 2.130937896757817)	(30.0, 2.445030183149231)	(31.0, 2.805267662984416)	(32.0, 3.188122558983624)	(33.0, 3.572881626983225)	(34.0, 3.9098745529968872)	(35.0, 4.1683033147234445)	(36.0, 4.318070362164664)	(37.0, 4.369897726239088)	(38.0, 4.3655583382541305)	(39.0, 4.314833522642084)	(40.0, 4.247006561958785)	(41.0, 4.172999260812062)	(42.0, 4.060415407386473)	(43.0, 3.8821869311744495)	(44.0, 3.6353450434263745)	(45.0, 3.3400011384571506)	(46.0, 3.021392449419388)	(47.0, 2.6876287765856737)	(48.0, 2.3552281166446707)	(49.0, 2.04625914031009)	(50.0, 1.7594549283625458)	(51.0, 1.5017974448034779)	(52.0, 1.2866007209503705)	(53.0, 1.1071584299173793)	(54.0, 0.9570221804681163)	(55.0, 0.8293541491111324)	(56.0, 0.717233062586037)	(57.0, 0.6194729226615105)	(58.0, 0.5417558999682056)	(59.0, 0.4782607409272337)	(60.0, 0.4256722138088278)	(61.0, 0.38909845598455844)	(62.0, 0.36154738832947897)	(63.0, 0.3419291062855959)	(64.0, 0.3314220217415982)	(65.0, 0.32659963660913044)	(66.0, 0.3265212444019429)	(67.0, 0.3288932408645831)	(68.0, 0.3281396641632326)	(69.0, 0.32156483388299334)	(70.0, 0.30995014331486304)	(71.0, 0.29333099539111984)	(72.0, 0.27240786241469694)	(73.0, 0.2469329238596469)	(74.0, 0.21992048653137167)	(75.0, 0.1932039165657072)	(76.0, 0.16358430615322941)	(77.0, 0.13327180978044947)	(78.0, 0.10646167492233546)	(79.0, 0.08319689085379658)	(80.0, 0.06288572284961136)	(81.0, 0.046066801236583965)	(82.0, 0.0334734724690488)	(83.0, 0.02358593923991978)	(84.0, 0.015923733182564046)	(85.0, 0.010684099205388771)	(86.0, 0.007252543555279289)	(87.0, 0.005171356893495867)	(88.0, 0.0037628259449984593)	(89.0, 0.0027007379766521202)	(90.0, 0.0020887730044144674)	(91.0, 0.0015476138967332373)	(92.0, 0.0011126635858866413)	(93.0, 0.0008597854981851319)	(94.0, 0.0007434615778424376)	(95.0, 0.0006928859603021357)	(96.0, 0.0006220800957457131)	(97.0, 0.0005588605738203356)	(98.0, 0.0005310439841731696)	(99.0, 0.0006751844941630301)	(100.0, 0.0007990947571367696)
CZP-2_S4_R1_001	(0.0, 0.0008199964454060722)	(1.0, 0.0008502174446225122)	(2.0, 0.0009841972078153962)	(3.0, 0.001226972568187464)	(4.0, 0.0016732359899502283)	(5.0, 0.0024519304030938324)	(6.0, 0.003804823801349797)	(7.0, 0.0059817431115740255)	(8.0, 0.009768434313393958)	(9.0, 0.015894230854566347)	(10.0, 0.024575716562809012)	(11.0, 0.036053652065212924)	(12.0, 0.05090525844681209)	(13.0, 0.07033030937649919)	(14.0, 0.09376669426884841)	(15.0, 0.12254514445602367)	(16.0, 0.15753199524889627)	(17.0, 0.1983726535899933)	(18.0, 0.24813354353314288)	(19.0, 0.31093580200482684)	(20.0, 0.38889993578339876)	(21.0, 0.4828167276816888)	(22.0, 0.5953808834631629)	(23.0, 0.7306369801896213)	(24.0, 0.8846885236954242)	(25.0, 1.0602332418439593)	(26.0, 1.257869510419712)	(27.0, 1.4775812115564335)	(28.0, 1.726800696328087)	(29.0, 2.0006724575272314)	(30.0, 2.3220234232286843)	(31.0, 2.69972345670247)	(32.0, 3.112623902696925)	(33.0, 3.5395146565953106)	(34.0, 3.9236658660351664)	(35.0, 4.226187134491496)	(36.0, 4.423714607470068)	(37.0, 4.530415889403554)	(38.0, 4.574806507785942)	(39.0, 4.574486165194248)	(40.0, 4.561734918258191)	(41.0, 4.531105935552329)	(42.0, 4.447167110228667)	(43.0, 4.280567807848198)	(44.0, 4.023074820857723)	(45.0, 3.7012685254347435)	(46.0, 3.345501885825609)	(47.0, 2.9547755943228964)	(48.0, 2.5642870413473537)	(49.0, 2.206501638990561)	(50.0, 1.871463582743983)	(51.0, 1.5751628032930374)	(52.0, 1.3354780437741705)	(53.0, 1.1471619313567678)	(54.0, 0.9915056527925719)	(55.0, 0.8520458150751068)	(56.0, 0.7225065240337584)	(57.0, 0.6087103588508941)	(58.0, 0.5214280836472531)	(59.0, 0.4455491988146156)	(60.0, 0.3745782042547279)	(61.0, 0.3191448327586525)	(62.0, 0.27624310227099425)	(63.0, 0.23960618492090405)	(64.0, 0.2142427076451865)	(65.0, 0.19983031311886626)	(66.0, 0.19322299532351192)	(67.0, 0.1933509308868615)	(68.0, 0.18975765408002682)	(69.0, 0.18082634144492823)	(70.0, 0.1697171021329649)	(71.0, 0.15427014206680184)	(72.0, 0.1373494046055171)	(73.0, 0.12020906121659287)	(74.0, 0.10307677676079302)	(75.0, 0.08658417012174116)	(76.0, 0.07055898160390357)	(77.0, 0.05577083932065893)	(78.0, 0.04290374522093933)	(79.0, 0.03188516890662531)	(80.0, 0.02294076050519961)	(81.0, 0.016138013581578965)	(82.0, 0.010943023816272926)	(83.0, 0.00708783168289573)	(84.0, 0.004458604751065449)	(85.0, 0.0027863761277557688)	(86.0, 0.0017900905202537965)	(87.0, 0.0011030664714000602)	(88.0, 0.0006547883163562001)	(89.0, 0.0004664107545737241)	(90.0, 0.00034754149098906005)	(91.0, 0.00025788585998028806)	(92.0, 0.00021960592763946405)	(93.0, 0.00018938492842302402)	(94.0, 0.00016923759561206402)	(95.0, 0.00016621549569042002)	(96.0, 0.00016520812904987205)	(97.0, 0.00016218602912822802)	(98.0, 0.00016117866248768005)	(99.0, 0.00016017129584713203)	(100.0, 0.00015815656256603603)
CZP-2_S4_R2_001	(0.0, 0.0009023858326068842)	(1.0, 0.0009366281521477704)	(2.0, 0.0010403622378157493)	(3.0, 0.0012669658230127904)	(4.0, 0.0017362870261319959)	(5.0, 0.0026255802071497177)	(6.0, 0.0040849072958186634)	(7.0, 0.006496976569360502)	(8.0, 0.010349237517710204)	(9.0, 0.016777729447988936)	(10.0, 0.02590431473268043)	(11.0, 0.037679644146564016)	(12.0, 0.05371713521624262)	(13.0, 0.07345178966929161)	(14.0, 0.09708604004182035)	(15.0, 0.12712058278735885)	(16.0, 0.16279604411373572)	(17.0, 0.20457268108066223)	(18.0, 0.25504686721097386)	(19.0, 0.3187909592904242)	(20.0, 0.39904790640494425)	(21.0, 0.4936272072309627)	(22.0, 0.603477575445171)	(23.0, 0.7379662996960924)	(24.0, 0.8945916764031513)	(25.0, 1.0690875154023716)	(26.0, 1.2622323258997858)	(27.0, 1.4788442036802054)	(28.0, 1.724467383128118)	(29.0, 1.997505567876692)	(30.0, 2.316375083076651)	(31.0, 2.685305862318341)	(32.0, 3.091199211250326)	(33.0, 3.504985414836486)	(34.0, 3.8776083218263193)	(35.0, 4.183401299469841)	(36.0, 4.38332206072817)	(37.0, 4.488812575963187)	(38.0, 4.537285600654447)	(39.0, 4.540689690067629)	(40.0, 4.52384750448874)	(41.0, 4.4923838484658924)	(42.0, 4.411086539113556)	(43.0, 4.2493228002212735)	(44.0, 4.00039221555653)	(45.0, 3.6853608615262856)	(46.0, 3.3368908753373208)	(47.0, 2.9549157866046443)	(48.0, 2.57337275537441)	(49.0, 2.2253106556388)	(50.0, 1.8965289960587999)	(51.0, 1.6006139204757779)	(52.0, 1.3595087129531715)	(53.0, 1.1657294124172057)	(54.0, 1.005585133813798)	(55.0, 0.867036680443191)	(56.0, 0.7417198621940008)	(57.0, 0.6302953544079569)	(58.0, 0.5402813604783748)	(59.0, 0.4618231422667966)	(60.0, 0.3910533319191927)	(61.0, 0.3343480507594851)	(62.0, 0.28970815160271324)	(63.0, 0.25201440767751476)	(64.0, 0.22413410968191616)	(65.0, 0.20702805681715283)	(66.0, 0.19831741500217856)	(67.0, 0.19623467627245644)	(68.0, 0.19131284640197668)	(69.0, 0.1816937759921236)	(70.0, 0.17120656206920457)	(71.0, 0.15766171043669341)	(72.0, 0.14178233831313006)	(73.0, 0.12562298487096774)	(74.0, 0.1097677837964921)	(75.0, 0.09346239693275832)	(76.0, 0.0778529348573408)	(77.0, 0.06389616826329371)	(78.0, 0.05090020087048207)	(79.0, 0.03922659128817582)	(80.0, 0.029515872317198613)	(81.0, 0.02193119853889231)	(82.0, 0.015674925333363333)	(83.0, 0.010951499490811673)	(84.0, 0.007732721453968367)	(85.0, 0.0053961867088255415)	(86.0, 0.003776726419950687)	(87.0, 0.0027222644035004556)	(88.0, 0.0019699405006462782)	(89.0, 0.001461341342759586)	(90.0, 0.0011722958807526933)	(91.0, 0.0009285711357852089)	(92.0, 0.0007613880462620585)	(93.0, 0.0006234116410531934)	(94.0, 0.0005378058422009778)	(95.0, 0.0005378058422009778)	(96.0, 0.00047838534652708704)	(97.0, 0.0004219862319891568)	(98.0, 0.00044615728107684125)	(99.0, 0.0006526183253674787)	(100.0, 0.0008600864967034366)
ELP-1_S49_R1_001	(0.0, 0.001745863736117126)	(1.0, 0.0017510752696577741)	(2.0, 0.002093733599955389)	(3.0, 0.003109982640381776)	(4.0, 0.005034341400266101)	(5.0, 0.009155361547533615)	(6.0, 0.015534278601286937)	(7.0, 0.024864226522432264)	(8.0, 0.040063664093732555)	(9.0, 0.06315336344557412)	(10.0, 0.0926467346354871)	(11.0, 0.1290753540846176)	(12.0, 0.17317404802219696)	(13.0, 0.21982509051130875)	(14.0, 0.2709567489619928)	(15.0, 0.329728515583267)	(16.0, 0.3947814830044074)	(17.0, 0.46674624678383236)	(18.0, 0.5491953131636562)	(19.0, 0.6475551914430788)	(20.0, 0.7648563883759871)	(21.0, 0.8978534214499425)	(22.0, 1.047688919393732)	(23.0, 1.219819357824414)	(24.0, 1.4048887311531404)	(25.0, 1.605336037076934)	(26.0, 1.822862841296817)	(27.0, 2.04983685294251)	(28.0, 2.2987527236777168)	(29.0, 2.5591053047678756)	(30.0, 2.853322430805166)	(31.0, 3.1887614842655987)	(32.0, 3.5373961406509515)	(33.0, 3.8822863101873493)	(34.0, 4.177926184881238)	(35.0, 4.406119695375441)	(36.0, 4.544369954258371)	(37.0, 4.590948035277913)	(38.0, 4.556458106305904)	(39.0, 4.445113692209956)	(40.0, 4.30869137871641)	(41.0, 4.169023582710425)	(42.0, 4.003458373657574)	(43.0, 3.7829258174681226)	(44.0, 3.487292457191161)	(45.0, 3.1465493654697334)	(46.0, 2.7873392046470205)	(47.0, 2.4134520624904567)	(48.0, 2.0617178465318027)	(49.0, 1.750991885121124)	(50.0, 1.4682583732406516)	(51.0, 1.223717584912819)	(52.0, 1.0224937604914683)	(53.0, 0.861658018126756)	(54.0, 0.7298674550674608)	(55.0, 0.6117858309868404)	(56.0, 0.5101934990288307)	(57.0, 0.42176680367788344)	(58.0, 0.34727705189801444)	(59.0, 0.2844077170304056)	(60.0, 0.23040580648220962)	(61.0, 0.1858563148933642)	(62.0, 0.14698348621366975)	(63.0, 0.113672666705232)	(64.0, 0.09121877444534951)	(65.0, 0.07824987322944663)	(66.0, 0.07001304446845225)	(67.0, 0.06636497098999855)	(68.0, 0.059828405046640616)	(69.0, 0.052666455078404915)	(70.0, 0.04634747066036905)	(71.0, 0.03769502209950798)	(72.0, 0.029723981549086655)	(73.0, 0.023475352833849536)	(74.0, 0.018774549580184915)	(75.0, 0.01478772642158909)	(76.0, 0.011319450850287753)	(77.0, 0.008610756292535885)	(78.0, 0.006540474593513412)	(79.0, 0.004953562630386055)	(80.0, 0.003698885930475016)	(81.0, 0.0027542954762325407)	(82.0, 0.002025983663926963)	(83.0, 0.001404508289204673)	(84.0, 0.0009706481219457155)	(85.0, 0.0007244031621500912)	(86.0, 0.0005615427390048369)	(87.0, 0.00044819188449573985)	(88.0, 0.0003843505986228002)	(89.0, 0.00032311507952018456)	(90.0, 0.00027881704442467536)	(91.0, 0.00025536514349175875)	(92.0, 0.00023582189271432823)	(93.0, 0.00021888440870722177)	(94.0, 0.00020976422501108754)	(95.0, 0.00020715845824076346)	(96.0, 0.00020976422501108754)	(97.0, 0.00020976422501108754)	(98.0, 0.00021106710839624955)	(99.0, 0.00020976422501108754)	(100.0, 0.0002084613416259255)
ELP-1_S49_R2_001	(0.0, 0.0014589986785249736)	(1.0, 0.0015176191611442806)	(2.0, 0.00193187057165405)	(3.0, 0.0029127866474837867)	(4.0, 0.0049566874748102905)	(5.0, 0.009233377351236619)	(6.0, 0.01604898546377471)	(7.0, 0.025843816770765138)	(8.0, 0.04159058107970253)	(9.0, 0.06450728175167693)	(10.0, 0.09370288745087489)	(11.0, 0.13096336888109794)	(12.0, 0.17458742936899466)	(13.0, 0.2207009063521246)	(14.0, 0.27308416962073734)	(15.0, 0.3342735320561615)	(16.0, 0.4006723013803547)	(17.0, 0.4717177209601717)	(18.0, 0.5530764374488121)	(19.0, 0.6525684232276914)	(20.0, 0.7709765874091253)	(21.0, 0.9029703741069315)	(22.0, 1.0504373628614516)	(23.0, 1.2155855918513465)	(24.0, 1.3977129179625756)	(25.0, 1.5957980421201716)	(26.0, 1.8095895475875672)	(27.0, 2.03662407141736)	(28.0, 2.277525596080098)	(29.0, 2.5320765744513936)	(30.0, 2.822412100768297)	(31.0, 3.1505552330198707)	(32.0, 3.4893907413012055)	(33.0, 3.8226950813780616)	(34.0, 4.112320648516576)	(35.0, 4.337450657999937)	(36.0, 4.479835902250059)	(37.0, 4.536400759945515)	(38.0, 4.515021218595558)	(39.0, 4.414180961716435)	(40.0, 4.280191473254789)	(41.0, 4.141811961983653)	(42.0, 3.9772812020773483)	(43.0, 3.7636746767995515)	(44.0, 3.482859116860023)	(45.0, 3.1532348404142687)	(46.0, 2.8078325354021794)	(47.0, 2.4528633676266196)	(48.0, 2.106960834496179)	(49.0, 1.7919994947696003)	(50.0, 1.5082346732156253)	(51.0, 1.2621510978893409)	(52.0, 1.0591548799656385)	(53.0, 0.8960258009326311)	(54.0, 0.7616389958665656)	(55.0, 0.6420818702257932)	(56.0, 0.5387587102383943)	(57.0, 0.4493494474700357)	(58.0, 0.3720720192490906)	(59.0, 0.307510025046969)	(60.0, 0.25271941395879005)	(61.0, 0.20684562961570352)	(62.0, 0.1659624023596073)	(63.0, 0.13008666699659144)	(64.0, 0.10549081516692176)	(65.0, 0.08961117776404727)	(66.0, 0.07867259570728459)	(67.0, 0.0727688617688246)	(68.0, 0.06555723972925831)	(69.0, 0.05802515905137313)	(70.0, 0.05119001077796193)	(71.0, 0.04281640050514182)	(72.0, 0.03477757832194752)	(73.0, 0.02848564652080857)	(74.0, 0.023394783274669644)	(75.0, 0.018858860597326825)	(76.0, 0.015087609548818076)	(77.0, 0.012134439902196545)	(78.0, 0.009787015242641185)	(79.0, 0.007663651094430732)	(80.0, 0.005830784004533735)	(81.0, 0.004517685193861258)	(82.0, 0.003534163763248441)	(83.0, 0.002640527072651894)	(84.0, 0.0020230579890618606)	(85.0, 0.001604898546377471)	(86.0, 0.001301374714148615)	(87.0, 0.0010629847514967666)	(88.0, 0.0008740965297234441)	(89.0, 0.000722985952304786)	(90.0, 0.0006174690835900335)	(91.0, 0.0005380057627060841)	(92.0, 0.00044291031312365274)	(93.0, 0.00040122463659436776)	(94.0, 0.0003999219592028276)	(95.0, 0.0004025273139859079)	(96.0, 0.00040773802355206854)	(97.0, 0.00040122463659436776)	(98.0, 0.00040773802355206854)	(99.0, 0.0005601512783622667)	(100.0, 0.0007763957253579324)
FRUpstream-1_S1_R1_001	(0.0, 0.001157988257286463)	(1.0, 0.0011668958592655897)	(2.0, 0.001647906366138428)	(3.0, 0.0026722805937379915)	(4.0, 0.004703213844978865)	(5.0, 0.008969955192980524)	(6.0, 0.016630492895029433)	(7.0, 0.028094576642165418)	(8.0, 0.045535661317295376)	(9.0, 0.07278401577144376)	(10.0, 0.10755929389795414)	(11.0, 0.150173261766096)	(12.0, 0.19817632883160946)	(13.0, 0.2485577256255497)	(14.0, 0.30844353373121813)	(15.0, 0.3750813041370645)	(16.0, 0.4479811187342369)	(17.0, 0.5279981073127314)	(18.0, 0.6160497528763983)	(19.0, 0.7282142769975609)	(20.0, 0.8591025804788478)	(21.0, 1.0037353138139269)	(22.0, 1.165862577436011)	(23.0, 1.349733297489143)	(24.0, 1.543375656913377)	(25.0, 1.7547441442760727)	(26.0, 1.988426174596481)	(27.0, 2.218705500960863)	(28.0, 2.4714765223225394)	(29.0, 2.7339390146375058)	(30.0, 3.026482478835983)	(31.0, 3.363688659357801)	(32.0, 3.714470025295808)	(33.0, 4.070613767625249)	(34.0, 4.373498957721492)	(35.0, 4.578275819619634)	(36.0, 4.645528214562041)	(37.0, 4.589517213317293)	(38.0, 4.480675224734345)	(39.0, 4.342135291152988)	(40.0, 4.195106412885523)	(41.0, 4.052335368364082)	(42.0, 3.8693286857029245)	(43.0, 3.629812176086188)	(44.0, 3.334507355274182)	(45.0, 2.9944596497210227)	(46.0, 2.6319202491705687)	(47.0, 2.254629859742681)	(48.0, 1.904988666858002)	(49.0, 1.6023796124231118)	(50.0, 1.3332453262257797)	(51.0, 1.094058397882271)	(52.0, 0.9015027658994905)	(53.0, 0.7526121988183888)	(54.0, 0.6319943604190349)	(55.0, 0.5316413165221943)	(56.0, 0.43611619289804016)	(57.0, 0.35182355536956483)	(58.0, 0.287403777856521)	(59.0, 0.2332722806293684)	(60.0, 0.18289088383542815)	(61.0, 0.14065103525040962)	(62.0, 0.10595592554171135)	(63.0, 0.07598184488195023)	(64.0, 0.05571705037943712)	(65.0, 0.04190135970981171)	(66.0, 0.034463512057240964)	(67.0, 0.03310064895443459)	(68.0, 0.02843306551737223)	(69.0, 0.02331119437937441)	(70.0, 0.020540930163866027)	(71.0, 0.01631872682576)	(72.0, 0.011250301299636943)	(73.0, 0.007990118975276595)	(74.0, 0.006279859395284281)	(75.0, 0.004694306242999738)	(76.0, 0.0034294267619637557)	(77.0, 0.002832617429362271)	(78.0, 0.002387237330405939)	(79.0, 0.001897319221553974)	(80.0, 0.0014875695305141485)	(81.0, 0.00106000463551607)	(82.0, 0.0007927765761422709)	(83.0, 0.0007215157603092577)	(84.0, 0.0006502549444762446)	(85.0, 0.0005611789246849782)	(86.0, 0.0004988257108310917)	(87.0, 0.0004810105068728385)	(88.0, 0.0004542877009354586)	(89.0, 0.0004275648949980786)	(90.0, 0.000418657293018952)	(91.0, 0.0004008420890606987)	(92.0, 0.0003741192831233188)	(93.0, 0.00036521168114419215)	(94.0, 0.00035630407916506556)	(95.0, 0.00035630407916506556)	(96.0, 0.0003741192831233188)	(97.0, 0.0003830268851024454)	(98.0, 0.00036521168114419215)	(99.0, 0.00035630407916506556)	(100.0, 0.00036521168114419215)
FRUpstream-1_S1_R2_001	(0.0, 0.0015497062950316593)	(1.0, 0.0014873617889096962)	(2.0, 0.0017990843195195127)	(3.0, 0.002867847281610312)	(4.0, 0.005415065674593385)	(5.0, 0.010429345238402719)	(6.0, 0.01832037844183979)	(7.0, 0.02971161034612423)	(8.0, 0.04681181773957702)	(9.0, 0.07410980506297953)	(10.0, 0.10798959096125788)	(11.0, 0.14923493493994533)	(12.0, 0.19951132594830004)	(13.0, 0.2551404381251261)	(14.0, 0.3154364819030821)	(15.0, 0.38123665493580566)	(16.0, 0.454081757160311)	(17.0, 0.532911931972525)	(18.0, 0.6269541662784979)	(19.0, 0.7411782078519521)	(20.0, 0.87153166379496)	(21.0, 1.0122343077542137)	(22.0, 1.1691554296631954)	(23.0, 1.3489302662448852)	(24.0, 1.5462150026888295)	(25.0, 1.758658360478428)	(26.0, 1.9809521502352971)	(27.0, 2.209373514308153)	(28.0, 2.4597846763260276)	(29.0, 2.717650460004485)	(30.0, 3.0038295558203316)	(31.0, 3.3305949251215763)	(32.0, 3.675538171136382)	(33.0, 4.01663387048766)	(34.0, 4.313046371665527)	(35.0, 4.532899819325621)	(36.0, 4.6198169672176554)	(37.0, 4.571980918306075)	(38.0, 4.456848428214844)	(39.0, 4.318443624624084)	(40.0, 4.179308499675898)	(41.0, 4.031872649055472)	(42.0, 3.8440731839000835)	(43.0, 3.6091768975485605)	(44.0, 3.316807882910605)	(45.0, 2.987913894043196)	(46.0, 2.641403129017324)	(47.0, 2.2823165864708503)	(48.0, 1.9338107972490755)	(49.0, 1.6278952120666188)	(50.0, 1.35620676074512)	(51.0, 1.1127959961289406)	(52.0, 0.9260831066516779)	(53.0, 0.7789322594878096)	(54.0, 0.6519988450234924)	(55.0, 0.5449177025800116)	(56.0, 0.45240736185303543)	(57.0, 0.37154653741284904)	(58.0, 0.30453509968975595)	(59.0, 0.24656361535434745)	(60.0, 0.19533424403812846)	(61.0, 0.15401764919530164)	(62.0, 0.1173145478055001)	(63.0, 0.08725558949669636)	(64.0, 0.06647705624204774)	(65.0, 0.05056139446491224)	(66.0, 0.04116518675653063)	(67.0, 0.03751357996938707)	(68.0, 0.03232117324522927)	(69.0, 0.02646969602778214)	(70.0, 0.023272313499527162)	(71.0, 0.019406954119965437)	(72.0, 0.01498049418530604)	(73.0, 0.011596078138685175)	(74.0, 0.009280425054155111)	(75.0, 0.007365558080409094)	(76.0, 0.005869289933481975)	(77.0, 0.0046847443171646715)	(78.0, 0.0037584830833526455)	(79.0, 0.003188476170237552)	(80.0, 0.0026451883311747293)	(81.0, 0.002128619566164176)	(82.0, 0.0017367398133975493)	(83.0, 0.001433923640805156)	(84.0, 0.001077669320108223)	(85.0, 0.0007303213574287131)	(86.0, 0.0006234450612196331)	(87.0, 0.0005789132711325165)	(88.0, 0.0006056323451847864)	(89.0, 0.0005789132711325165)	(90.0, 0.0004809433329408598)	(91.0, 0.0004275051848363198)	(92.0, 0.0004096924688014732)	(93.0, 0.0004720369749234365)	(94.0, 0.0003918797527666266)	(95.0, 0.00033844160466208655)	(96.0, 0.0004185988268188965)	(97.0, 0.0003918797527666266)	(98.0, 0.00038297339474920315)	(99.0, 0.0006501641352719031)	(100.0, 0.0008015722215680998)
