Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
20150415.B-CAMA_reseq_10_R1	(0.0, 0.0006627506183426175)	(1.0, 0.000697371919300814)	(2.0, 0.0008333841730651571)	(3.0, 0.0009792882271032707)	(4.0, 0.0011919619329893345)	(5.0, 0.0015480667428450694)	(6.0, 0.0019684682544803115)	(7.0, 0.002477895968579488)	(8.0, 0.003298915391302432)	(9.0, 0.00438948637148562)	(10.0, 0.006021633416657737)	(11.0, 0.008766607992629027)	(12.0, 0.012824719054943336)	(13.0, 0.01962038584302361)	(14.0, 0.029744643423227628)	(15.0, 0.04437708897820251)	(16.0, 0.06509051875147774)	(17.0, 0.09320054217946482)	(18.0, 0.13135816173553416)	(19.0, 0.18470711356204644)	(20.0, 0.25557691662347454)	(21.0, 0.34561950156553817)	(22.0, 0.4564225023321774)	(23.0, 0.5910152827572345)	(24.0, 0.7494819231430364)	(25.0, 0.9346415865676078)	(26.0, 1.1518951959804273)	(27.0, 1.3954065892199705)	(28.0, 1.6730867335551851)	(29.0, 1.9840404210612945)	(30.0, 2.3521044174480177)	(31.0, 2.7948119387006125)	(32.0, 3.2823095315928397)	(33.0, 3.7790188634900157)	(34.0, 4.194264274232555)	(35.0, 4.49946093397933)	(36.0, 4.701434184919243)	(37.0, 4.785519433146428)	(38.0, 4.804464703620767)	(39.0, 4.800886344871731)	(40.0, 4.783417425588253)	(41.0, 4.755201065307323)	(42.0, 4.689910237600301)	(43.0, 4.527224744397736)	(44.0, 4.24103517887701)	(45.0, 3.878268241536891)	(46.0, 3.489490815376892)	(47.0, 3.0687158882813153)	(48.0, 2.650114684295899)	(49.0, 2.2800500713038057)	(50.0, 1.927704145552104)	(51.0, 1.6102367075657165)	(52.0, 1.350252993920277)	(53.0, 1.148613591239604)	(54.0, 0.9874885295302264)	(55.0, 0.8272388921450772)	(56.0, 0.6871536896180092)	(57.0, 0.5710610486549711)	(58.0, 0.4704070349692203)	(59.0, 0.38404914562913617)	(60.0, 0.30996945337886955)	(61.0, 0.24742854614795617)	(62.0, 0.19167588685491768)	(63.0, 0.1364623306767997)	(64.0, 0.09914056824386394)	(65.0, 0.07730194618944732)	(66.0, 0.06067630287930769)	(67.0, 0.06474677869196421)	(68.0, 0.06118325764333843)	(69.0, 0.050524842848350814)	(70.0, 0.04697615950013568)	(71.0, 0.03673567326671486)	(72.0, 0.025607397958723147)	(73.0, 0.01853970666311419)	(74.0, 0.01392023593526341)	(75.0, 0.010880980301147451)	(76.0, 0.00829427452955649)	(77.0, 0.006768464337327403)	(78.0, 0.0057372441587868386)	(79.0, 0.004990413238117172)	(80.0, 0.004315297869432341)	(81.0, 0.0035585751484889052)	(82.0, 0.0030466744843212863)	(83.0, 0.002725190975423748)	(84.0, 0.0024803689186479305)	(85.0, 0.0023146812640622762)	(86.0, 0.0022157632613245717)	(87.0, 0.0021811419603663756)	(88.0, 0.0021514665595450642)	(89.0, 0.002114372308518425)	(90.0, 0.002072332157354901)	(91.0, 0.002047602656670475)	(92.0, 0.0020500756067389175)	(93.0, 0.002047602656670475)	(94.0, 0.0020426567565335896)	(95.0, 0.0020426567565335896)	(96.0, 0.0020377108563967047)	(97.0, 0.002032764956259819)	(98.0, 0.002032764956259819)	(99.0, 0.0020377108563967047)	(100.0, 0.0020377108563967047)
20150415.B-CAMA_reseq_10_R2	(0.0, 0.022130235918659827)	(1.0, 0.014074552859474215)	(2.0, 0.005944623873475834)	(3.0, 0.005588243424774535)	(4.0, 0.0053556061874278525)	(5.0, 0.005496673448372118)	(6.0, 0.005776333106033553)	(7.0, 0.0062317081238185456)	(8.0, 0.00717215653011364)	(9.0, 0.008765969092361117)	(10.0, 0.010718636967536983)	(11.0, 0.013302395220621401)	(12.0, 0.017281976897785902)	(13.0, 0.02317710348671989)	(14.0, 0.032579112685443744)	(15.0, 0.047198135674878273)	(16.0, 0.06751182125085231)	(17.0, 0.09488134473826665)	(18.0, 0.13332588564191927)	(19.0, 0.18546632517830097)	(20.0, 0.25528719475303047)	(21.0, 0.3461592594434075)	(22.0, 0.4542143064624867)	(23.0, 0.5883865956700717)	(24.0, 0.7497007208561783)	(25.0, 0.9317888563644982)	(26.0, 1.147480698348278)	(27.0, 1.3937866108211903)	(28.0, 1.6730156421071123)	(29.0, 1.9833957894194458)	(30.0, 2.3517521061156446)	(31.0, 2.7970470019036906)	(32.0, 3.2820882171788393)	(33.0, 3.777704527296354)	(34.0, 4.1972063881096435)	(35.0, 4.503260472753019)	(36.0, 4.695839557719983)	(37.0, 4.780106209788252)	(38.0, 4.8092056633704034)	(39.0, 4.8063051224962505)	(40.0, 4.787327863602907)	(41.0, 4.758322454861384)	(42.0, 4.692278228097198)	(43.0, 4.523522186180225)	(44.0, 4.237479853677117)	(45.0, 3.8830322739371774)	(46.0, 3.4920457987484466)	(47.0, 3.069853760520308)	(48.0, 2.6529257585031942)	(49.0, 2.2804710666469306)	(50.0, 1.9255928605314765)	(51.0, 1.6078673161931332)	(52.0, 1.348761405937699)	(53.0, 1.1453250916064808)	(54.0, 0.9818355607647598)	(55.0, 0.8230581714114227)	(56.0, 0.6861511572329009)	(57.0, 0.5673972721601014)	(58.0, 0.465771922403008)	(59.0, 0.37951052976770405)	(60.0, 0.3058833190117065)	(61.0, 0.2450214579390514)	(62.0, 0.18874304541497125)	(63.0, 0.13533300053009117)	(64.0, 0.09859116621467809)	(65.0, 0.07599813068555199)	(66.0, 0.05927299823886187)	(67.0, 0.06248289714140065)	(68.0, 0.058758226479626655)	(69.0, 0.04836132186161168)	(70.0, 0.04408475647719609)	(71.0, 0.034907959923137645)	(72.0, 0.024775865777421552)	(73.0, 0.017492340357088753)	(74.0, 0.012851969931290593)	(75.0, 0.00946388080440116)	(76.0, 0.007001390898444268)	(77.0, 0.005521422090643041)	(78.0, 0.004291414569778141)	(79.0, 0.0032470218659451677)	(80.0, 0.0025095123262716466)	(81.0, 0.0019823662459009755)	(82.0, 0.001470069350892858)	(83.0, 0.0010518172965142502)	(84.0, 0.000777107367306999)	(85.0, 0.0006434646990440119)	(86.0, 0.0005320958088248561)	(87.0, 0.0005172466234623019)	(88.0, 0.00045537501778499304)	(89.0, 0.0003687547698367607)	(90.0, 0.00036380504138257595)	(91.0, 0.00033905639911165243)	(92.0, 0.0003192574852949136)	(93.0, 0.0002969837072510824)	(94.0, 0.00029450884302399005)	(95.0, 0.0003044082999323595)	(96.0, 0.00029450884302399005)	(97.0, 0.00029450884302399005)	(98.0, 0.00029203397879689773)	(99.0, 0.00028213452188852834)	(100.0, 0.00028708425034271304)
20150415.B-CAMA_reseq_11_R1	(0.0, 0.000709976655543699)	(1.0, 0.0007417666550456558)	(2.0, 0.000850382486677341)	(3.0, 0.001035824150438755)	(4.0, 0.0012927933130795714)	(5.0, 0.001645132474226258)	(6.0, 0.00226238829788925)	(7.0, 0.0029988566196845795)	(8.0, 0.003949907438118117)	(9.0, 0.005330123249828069)	(10.0, 0.0075130365489624274)	(11.0, 0.010745019831661356)	(12.0, 0.01535192059281991)	(13.0, 0.02260533881251636)	(14.0, 0.033827208636707067)	(15.0, 0.05014342588108633)	(16.0, 0.07269578136109943)	(17.0, 0.10332544588123468)	(18.0, 0.14431600107238265)	(19.0, 0.19994585103418167)	(20.0, 0.2749755481920497)	(21.0, 0.3669625609175865)	(22.0, 0.47937464832313054)	(23.0, 0.6194413861287517)	(24.0, 0.781575681921981)	(25.0, 0.9689618339862646)	(26.0, 1.18537490476246)	(27.0, 1.4322401458949043)	(28.0, 1.714198897310884)	(29.0, 2.0253355699364093)	(30.0, 2.3869070767717893)	(31.0, 2.815791258385937)	(32.0, 3.2829029144011876)	(33.0, 3.7635862510371485)	(34.0, 4.19570506510062)	(35.0, 4.531275001510025)	(36.0, 4.745399192322079)	(37.0, 4.839455204181869)	(38.0, 4.868508614560032)	(39.0, 4.862889732148061)	(40.0, 4.8296214976692635)	(41.0, 4.778770744299258)	(42.0, 4.688680534877339)	(43.0, 4.49902934534854)	(44.0, 4.199162227546458)	(45.0, 3.838260959867245)	(46.0, 3.451858814254212)	(47.0, 3.031218839177572)	(48.0, 2.6121074332436502)	(49.0, 2.2383630057656463)	(50.0, 1.8854860637940518)	(51.0, 1.5699199845712535)	(52.0, 1.313711132751859)	(53.0, 1.1165522050073489)	(54.0, 0.9580287233242166)	(55.0, 0.8032061274164374)	(56.0, 0.6678681520367322)	(57.0, 0.550332576378123)	(58.0, 0.44956887462342093)	(59.0, 0.3644511509569319)	(60.0, 0.2911831496047973)	(61.0, 0.22976222140039188)	(62.0, 0.17489268226001464)	(63.0, 0.1245267263824146)	(64.0, 0.08965574609539331)	(65.0, 0.06778687560467228)	(66.0, 0.05172232918968351)	(67.0, 0.05393968165494498)	(68.0, 0.051232233364028344)	(69.0, 0.04162370601456194)	(70.0, 0.03646842776199463)	(71.0, 0.027212239573674912)	(72.0, 0.017815645554221552)	(73.0, 0.011547717319085762)	(74.0, 0.008037571540744713)	(75.0, 0.0056321282450966575)	(76.0, 0.003817449106859964)	(77.0, 0.0030809807850646345)	(78.0, 0.002627973292161752)	(79.0, 0.002312722463767348)	(80.0, 0.0021935099656350105)	(81.0, 0.00213257913325626)	(82.0, 0.002029261634874901)	(83.0, 0.0018756099706154436)	(84.0, 0.0017749416388592476)	(85.0, 0.0017696433056089216)	(86.0, 0.0017590466391082691)	(87.0, 0.00175109913923278)	(88.0, 0.0017113616398553343)	(89.0, 0.0016716241404778885)	(90.0, 0.0016610274739772364)	(91.0, 0.0016583783073520731)	(92.0, 0.00165572914072691)	(93.0, 0.00165572914072691)	(94.0, 0.00165572914072691)	(95.0, 0.0016424833076010947)	(96.0, 0.0016371849743507688)	(97.0, 0.0016345358077256055)	(98.0, 0.0016318866411004426)	(99.0, 0.0016345358077256055)	(100.0, 0.0016398341409759318)
20150415.B-CAMA_reseq_11_R2	(0.0, 0.02127249995580377)	(1.0, 0.01379558463368535)	(2.0, 0.005997965038622468)	(3.0, 0.005677260765678006)	(4.0, 0.005642804934700502)	(5.0, 0.005637504037627039)	(6.0, 0.005815084089588023)	(7.0, 0.006480346672307528)	(8.0, 0.007635942234322286)	(9.0, 0.009056582650010152)	(10.0, 0.011683177149910668)	(11.0, 0.015160565630101866)	(12.0, 0.01916804381763928)	(13.0, 0.026000900145332045)	(14.0, 0.03680677882958472)	(15.0, 0.05323955975731751)	(16.0, 0.07471879469898632)	(17.0, 0.1047722306569802)	(18.0, 0.1464452330000032)	(19.0, 0.20077942800299067)	(20.0, 0.2746818845526638)	(21.0, 0.367744433574366)	(22.0, 0.4788114795060826)	(23.0, 0.6205574672504616)	(24.0, 0.7840689383784762)	(25.0, 0.9682274036076263)	(26.0, 1.1829296377740652)	(27.0, 1.43064320846549)	(28.0, 1.7131677702383414)	(29.0, 2.027426152341474)	(30.0, 2.3926765138427757)	(31.0, 2.8203343365899483)	(32.0, 3.2924693362320054)	(33.0, 3.770570495530244)	(34.0, 4.1929062176156595)	(35.0, 4.534676255530061)	(36.0, 4.749569321991146)	(37.0, 4.844497786782706)	(38.0, 4.875060108859753)	(39.0, 4.856705752742889)	(40.0, 4.822305581184657)	(41.0, 4.773256380563911)	(42.0, 4.6847897093049005)	(43.0, 4.5035202329807875)	(44.0, 4.200513004916078)	(45.0, 3.8369032710590134)	(46.0, 3.447692854785662)	(47.0, 3.0179173236576413)	(48.0, 2.603564752564859)	(49.0, 2.2362205367195394)	(50.0, 1.88411905040896)	(51.0, 1.5695267117901996)	(52.0, 1.31133326758454)	(53.0, 1.1109222519281547)	(54.0, 0.951561383208661)	(55.0, 0.7962026917796312)	(56.0, 0.6598185614250592)	(57.0, 0.5452847288072984)	(58.0, 0.4463275822399062)	(59.0, 0.3610600023647302)	(60.0, 0.288360849450733)	(61.0, 0.2275118519444605)	(62.0, 0.17422988501055528)	(63.0, 0.1248626305654019)	(64.0, 0.0895321515707764)	(65.0, 0.0672259766856475)	(66.0, 0.05115365675891014)	(67.0, 0.052961262660960746)	(68.0, 0.05042743385984581)	(69.0, 0.03969841818315834)	(70.0, 0.033787917946248)	(71.0, 0.025754408431416055)	(72.0, 0.016981423774836128)	(73.0, 0.010580590558630532)	(74.0, 0.007079348041608756)	(75.0, 0.0047946614029465515)	(76.0, 0.002865134868206314)	(77.0, 0.002067349858650254)	(78.0, 0.0016618312325303967)	(79.0, 0.0013225738198288164)	(80.0, 0.0010681307603026314)	(81.0, 0.0009435596790762699)	(82.0, 0.0008560948773641437)	(83.0, 0.0007368246932112444)	(84.0, 0.0006414085458889251)	(85.0, 0.0006149040605216141)	(86.0, 0.0005592446412502611)	(87.0, 0.0004929834278319837)	(88.0, 0.0004399744570973618)	(89.0, 0.00040551862611985757)	(90.0, 0.00041612042026678195)	(91.0, 0.0004028681775831265)	(92.0, 0.00037636369221581554)	(93.0, 0.00036576189806889115)	(94.0, 0.0003578105524586979)	(95.0, 0.0003498592068485046)	(96.0, 0.00035250965538523565)	(97.0, 0.00035516010392196677)	(98.0, 0.00034720875831177345)	(99.0, 0.0003392574127015802)	(100.0, 0.0003684123466056222)
20150415.B-CAMA_reseq_12_R1	(0.0, 0.0006800164473311394)	(1.0, 0.0007536848957920128)	(2.0, 0.0008811879796666016)	(3.0, 0.0010596922970910255)	(4.0, 0.0014308679412592727)	(5.0, 0.0018105437910191588)	(6.0, 0.002414058388025545)	(7.0, 0.0033377473956503426)	(8.0, 0.004618445038123989)	(9.0, 0.006411988417959869)	(10.0, 0.009225556468792459)	(11.0, 0.01381566748827765)	(12.0, 0.02097284059643789)	(13.0, 0.03182193633323344)	(14.0, 0.04739714637898042)	(15.0, 0.06829915192882133)	(16.0, 0.09617415946567028)	(17.0, 0.13175885347413602)	(18.0, 0.1782124770324445)	(19.0, 0.23967746366558787)	(20.0, 0.3189787150318542)	(21.0, 0.4176264343246915)	(22.0, 0.5342435882382541)	(23.0, 0.6763216913006403)	(24.0, 0.8387124523251802)	(25.0, 1.0246289490255138)	(26.0, 1.2383836190384658)	(27.0, 1.4728362896670593)	(28.0, 1.742162470436285)	(29.0, 2.039003816705647)	(30.0, 2.3709680124796617)	(31.0, 2.757030350040733)	(32.0, 3.1747786206455713)	(33.0, 3.612525041605673)	(34.0, 4.0313245043020105)	(35.0, 4.383502188972944)	(36.0, 4.627010411958497)	(37.0, 4.758451924423879)	(38.0, 4.814196272693849)	(39.0, 4.822398971089781)	(40.0, 4.804302033385181)	(41.0, 4.7529069569762665)	(42.0, 4.655452099868122)	(43.0, 4.484402462747566)	(44.0, 4.207811439599352)	(45.0, 3.852998691195011)	(46.0, 3.4671998600072804)	(47.0, 3.042512588237801)	(48.0, 2.6221859219368318)	(49.0, 2.25305882731617)	(50.0, 1.9031988653698904)	(51.0, 1.5934740408254675)	(52.0, 1.341865121911082)	(53.0, 1.1413226047894012)	(54.0, 0.9833122830464194)	(55.0, 0.8307845939100447)	(56.0, 0.6907777076101548)	(57.0, 0.5715198231594562)	(58.0, 0.4698856983020896)	(59.0, 0.3805315371227779)	(60.0, 0.30647207920468905)	(61.0, 0.24618295434505577)	(62.0, 0.18805288170569884)	(63.0, 0.13259187362211666)	(64.0, 0.09652266789492749)	(65.0, 0.07225458093079745)	(66.0, 0.053038449489965)	(67.0, 0.05783539884551341)	(68.0, 0.055237169336335684)	(69.0, 0.04391772889013609)	(70.0, 0.03866460183450304)	(71.0, 0.030586573120581877)	(72.0, 0.021052175848626526)	(73.0, 0.01290614548997225)	(74.0, 0.0092057226557453)	(75.0, 0.006256151315446483)	(76.0, 0.004371939075966451)	(77.0, 0.003660755208132634)	(78.0, 0.0033377473956503426)	(79.0, 0.0030402401999429693)	(80.0, 0.0028107346489687096)	(81.0, 0.0026775647613663618)	(82.0, 0.002652064144591444)	(83.0, 0.0025613952849472916)	(84.0, 0.002433892201072703)	(85.0, 0.0024083915842977852)	(86.0, 0.0023857243693867474)	(87.0, 0.0023857243693867474)	(88.0, 0.0023488901451563108)	(89.0, 0.0022978889116064753)	(90.0, 0.002269554892967678)	(91.0, 0.002258221285512159)	(92.0, 0.0022412208743288805)	(93.0, 0.0022185536594178427)	(94.0, 0.0022270538650094817)	(95.0, 0.002224220463145602)	(96.0, 0.002212886855690083)	(97.0, 0.002210053453826203)	(98.0, 0.002212886855690083)	(99.0, 0.0022157202575539625)	(100.0, 0.0022185536594178427)
20150415.B-CAMA_reseq_12_R2	(0.0, 0.022317505967947807)	(1.0, 0.014297949820888544)	(2.0, 0.006227349822822539)	(3.0, 0.006187649049817295)	(4.0, 0.006008995571293698)	(5.0, 0.00615929135481355)	(6.0, 0.006831368726402322)	(7.0, 0.007412701473979107)	(8.0, 0.00871999121365178)	(9.0, 0.011121887980469035)	(10.0, 0.014269592125884798)	(11.0, 0.01851473906794552)	(12.0, 0.024807311589276675)	(13.0, 0.035804425711729225)	(14.0, 0.05146638066229794)	(15.0, 0.07187541375649366)	(16.0, 0.09950431599864303)	(17.0, 0.13538530748688238)	(18.0, 0.18068956102486639)	(19.0, 0.24239874112251722)	(20.0, 0.32187118137051435)	(21.0, 0.4189707648328398)	(22.0, 0.5379284596040523)	(23.0, 0.680811541649925)	(24.0, 0.8408113284000586)	(25.0, 1.0210443305353647)	(26.0, 1.2366847506523475)	(27.0, 1.479486171043918)	(28.0, 1.7467319245287172)	(29.0, 2.0403474985974994)	(30.0, 2.375509931616269)	(31.0, 2.7642116928021108)	(32.0, 3.182765599518396)	(33.0, 3.6220433097434177)	(34.0, 4.038087560451871)	(35.0, 4.388180319890113)	(36.0, 4.632348581180864)	(37.0, 4.7661316789000345)	(38.0, 4.820978296806779)	(39.0, 4.81969652899261)	(40.0, 4.793930727312206)	(41.0, 4.7430116501634805)	(42.0, 4.648200532687958)	(43.0, 4.477036321414849)	(44.0, 4.206186304895074)	(45.0, 3.8516187011852407)	(46.0, 3.4567179478715806)	(47.0, 3.030337317334262)	(48.0, 2.6153139436459436)	(49.0, 2.2519753048714524)	(50.0, 1.9043865299020408)	(51.0, 1.5910878797311587)	(52.0, 1.341704638329219)	(53.0, 1.142401086303894)	(54.0, 0.9775039256266136)	(55.0, 0.8204590106958703)	(56.0, 0.6806584100969048)	(57.0, 0.5641961924860219)	(58.0, 0.4642069599028148)	(59.0, 0.3790204441115629)	(60.0, 0.30558535712986323)	(61.0, 0.24311902657561238)	(62.0, 0.18603215076357207)	(63.0, 0.1308650909032853)	(64.0, 0.09413620433443398)	(65.0, 0.070454693236806)	(66.0, 0.051165789095258235)	(67.0, 0.0545261759532021)	(68.0, 0.05255815191994214)	(69.0, 0.041909837446035665)	(70.0, 0.036204269211282045)	(71.0, 0.02825277153223177)	(72.0, 0.019325769145052643)	(73.0, 0.01160396879553271)	(74.0, 0.00764523457300982)	(75.0, 0.004616632746609788)	(76.0, 0.0027733825713663223)	(77.0, 0.0018063851717385964)	(78.0, 0.0014235562891880306)	(79.0, 0.0012987824311715497)	(80.0, 0.0011201289526479522)	(81.0, 0.0009159535486209838)	(82.0, 0.0008195373856082485)	(83.0, 0.0007231212225955135)	(84.0, 0.0006295408290831529)	(85.0, 0.0005955115950786582)	(86.0, 0.0005331246660704177)	(87.0, 0.0004849165845640502)	(88.0, 0.00043954427255805717)	(89.0, 0.0004196938860554353)	(90.0, 0.0003799931130501914)	(91.0, 0.0003431281095453221)	(92.0, 0.00032894926204344926)	(93.0, 0.0003034273365400782)	(94.0, 0.0003005915670397036)	(95.0, 0.0002949200280389545)	(96.0, 0.00029208425853857994)	(97.0, 0.00029208425853857994)	(98.0, 0.00029208425853857994)	(99.0, 0.0002864127195378308)	(100.0, 0.00030626310604045276)
20150415.B-CAMA_reseq_13_R1	(0.0, 0.0006905590326481662)	(1.0, 0.0007611843882599105)	(2.0, 0.0009416714081565904)	(3.0, 0.0011012323967609014)	(4.0, 0.0012215570766920213)	(5.0, 0.0014386646513503464)	(6.0, 0.0017420921050896921)	(7.0, 0.002186770270052526)	(8.0, 0.0027203840680079276)	(9.0, 0.0036123561518451425)	(10.0, 0.004925464615441276)	(11.0, 0.006845427986516103)	(12.0, 0.00995294363343285)	(13.0, 0.015378017245979429)	(14.0, 0.02418264491224355)	(15.0, 0.03842280920670043)	(16.0, 0.05970196727712783)	(17.0, 0.08781870607233669)	(18.0, 0.12644292833022616)	(19.0, 0.17933608817559954)	(20.0, 0.24860648326116294)	(21.0, 0.33817512870032396)	(22.0, 0.4497291857660298)	(23.0, 0.583496225048585)	(24.0, 0.7410143098479787)	(25.0, 0.9278183754410422)	(26.0, 1.1497232427731428)	(27.0, 1.4057584671430967)	(28.0, 1.694487999653465)	(29.0, 2.0148629229857176)	(30.0, 2.3875529245488925)	(31.0, 2.813648773724103)	(32.0, 3.281104923748681)	(33.0, 3.7634107087291055)	(34.0, 4.192376039945283)	(35.0, 4.525026696384421)	(36.0, 4.7476561275500195)	(37.0, 4.874316163454904)	(38.0, 4.94511415882481)	(39.0, 4.980131256438678)	(40.0, 4.971902094632955)	(41.0, 4.91450722230581)	(42.0, 4.817904814598502)	(43.0, 4.645660035277103)	(44.0, 4.3559051272334095)	(45.0, 3.972911671012654)	(46.0, 3.5353771299822525)	(47.0, 3.0856741017553384)	(48.0, 2.6503812618271314)	(49.0, 2.2449394055374885)	(50.0, 1.875712662153201)	(51.0, 1.5494209034730306)	(52.0, 1.27335946715628)	(53.0, 1.0542900770642956)	(54.0, 0.8804026042864463)	(55.0, 0.723044080475657)	(56.0, 0.5885315513283113)	(57.0, 0.4778066882525655)	(58.0, 0.38186083477705507)	(59.0, 0.3014107074735437)	(60.0, 0.23630197686125015)	(61.0, 0.18415692263457897)	(62.0, 0.13917380261772094)	(63.0, 0.0986767005591645)	(64.0, 0.07192800105969423)	(65.0, 0.05473726635301336)	(66.0, 0.04202470234289939)	(67.0, 0.04293236895020588)	(68.0, 0.0395789724356038)	(69.0, 0.03196451279909315)	(70.0, 0.02783685312667343)	(71.0, 0.021757841036240327)	(72.0, 0.01552449946502601)	(73.0, 0.00987970252390956)	(74.0, 0.007057304053351336)	(75.0, 0.004878381045033447)	(76.0, 0.003350780760690534)	(77.0, 0.002694226528892467)	(78.0, 0.0023358682430106533)	(79.0, 0.00205075106665213)	(80.0, 0.0018048701989667982)	(81.0, 0.0016243831790701184)	(82.0, 0.0015328317921660052)	(83.0, 0.0014726694522004455)	(84.0, 0.0013758865574732403)	(85.0, 0.0013183399714192265)	(86.0, 0.001305261201861496)	(87.0, 0.0012895666783922196)	(88.0, 0.0012320200923382058)	(89.0, 0.0012032467993111987)	(90.0, 0.0011901680297534683)	(91.0, 0.0011666262445495536)	(92.0, 0.001148315967168731)	(93.0, 0.0011352371976110006)	(94.0, 0.0011430844593456387)	(95.0, 0.0011430844593456387)	(96.0, 0.0011326214436994545)	(97.0, 0.001124774181964816)	(98.0, 0.0011221584280532702)	(99.0, 0.0011273899358763624)	(100.0, 0.0011300056897879083)
20150415.B-CAMA_reseq_13_R2	(0.0, 0.022449302058263475)	(1.0, 0.014285919491622211)	(2.0, 0.005968165267470744)	(3.0, 0.005685586640163932)	(4.0, 0.005416090356713915)	(5.0, 0.005348062168658571)	(6.0, 0.005654189014907619)	(7.0, 0.006172249831636776)	(8.0, 0.00674787296133584)	(9.0, 0.007679335843939779)	(10.0, 0.008992803167162186)	(11.0, 0.01066211024328947)	(12.0, 0.014060903177285304)	(13.0, 0.020097096632811392)	(14.0, 0.02891982932983522)	(15.0, 0.04250191872196176)	(16.0, 0.06226149088326779)	(17.0, 0.09021584323647139)	(18.0, 0.1295701500264878)	(19.0, 0.18190214192244678)	(20.0, 0.25108157623718874)	(21.0, 0.33964904414770375)	(22.0, 0.44917442691680737)	(23.0, 0.5830460516034099)	(24.0, 0.7445135724215399)	(25.0, 0.9310416311317502)	(26.0, 1.1517015249643434)	(27.0, 1.4076261848973184)	(28.0, 1.6944461080825048)	(29.0, 2.0195815999554783)	(30.0, 2.3909867255811705)	(31.0, 2.8165396724301455)	(32.0, 3.282988026175467)	(33.0, 3.7637929440692384)	(34.0, 4.197802317987247)	(35.0, 4.534049952732183)	(36.0, 4.760437296705282)	(37.0, 4.885023073722331)	(38.0, 4.950547301163484)	(39.0, 4.9841401437189665)	(40.0, 4.96795990083688)	(41.0, 4.91443218271241)	(42.0, 4.814299922832486)	(43.0, 4.6348703438989745)	(44.0, 4.34784371968085)	(45.0, 3.9606717532389464)	(46.0, 3.5303934637888967)	(47.0, 3.077869956844749)	(48.0, 2.637494714406023)	(49.0, 2.2361938165987785)	(50.0, 1.8651288319133628)	(51.0, 1.5369530033280698)	(52.0, 1.2658031116145547)	(53.0, 1.0459961866014245)	(54.0, 0.8710904821735928)	(55.0, 0.7180113602364409)	(56.0, 0.5845845352409693)	(57.0, 0.47448091287339533)	(58.0, 0.3799949926020654)	(59.0, 0.2997740600721868)	(60.0, 0.23457950769622515)	(61.0, 0.1813526834804613)	(62.0, 0.13605899257945908)	(63.0, 0.0963985589431936)	(64.0, 0.07092985192278141)	(65.0, 0.05426294584922217)	(66.0, 0.04084307752091991)	(67.0, 0.041748375715810256)	(68.0, 0.03801990771662314)	(69.0, 0.03068332928173144)	(70.0, 0.026648734436295278)	(71.0, 0.020892503139304644)	(72.0, 0.01475426740169554)	(73.0, 0.00914194188712967)	(74.0, 0.00644959552140087)	(75.0, 0.004118321846119663)	(76.0, 0.002629551115216176)	(77.0, 0.001991132735004488)	(78.0, 0.001580347137901065)	(79.0, 0.0012166579786821114)	(80.0, 0.0010125734145160798)	(81.0, 0.0009052981948903453)	(82.0, 0.0008032559128073294)	(83.0, 0.0006750489430107199)	(84.0, 0.0005389925669000322)	(85.0, 0.0005075949416437196)	(86.0, 0.0004578820349878914)	(87.0, 0.0003977032532466256)	(88.0, 0.00037153856553303184)	(89.0, 0.0003532232841335162)	(90.0, 0.00032182565887720364)	(91.0, 0.0003008939087063286)	(92.0, 0.00028781156484953174)	(93.0, 0.0002694962834500161)	(94.0, 0.00027211275222137544)	(95.0, 0.00027211275222137544)	(96.0, 0.0002642633459072973)	(97.0, 0.00027211275222137544)	(98.0, 0.0002773456897640942)	(99.0, 0.0002642633459072973)	(100.0, 0.00026687981467865665)
