file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_16_denoised.bin	562510.233029	478562.965338	402021.312421	377824.142584	83947.267691	160488.920609	184686.090445
