file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_17_denoised.bin	686955.179695	606707.198815	475834.525843	437998.396047	80247.980880	211120.653852	248956.783648
