file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_21_denoised.bin	900903.935335	717302.393020	497671.890603	501374.957922	183601.542315	403232.044732	399528.977413
