file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_25_denoised.bin	753423.914607	664623.192490	506308.269404	479414.760160	88800.722117	247115.645203	274009.154446
