file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_26_denoised.bin	2329237.778405	648310.339112	464590.215083	455254.933045	1680927.439293	1864647.563322	1873982.845360
