file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_11_denoised.bin	2074231.878598	669079.943997	513121.014995	474456.256763	1405151.934601	1561110.863603	1599775.621835
