file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_20_denoised.bin	800573.374896	629682.744389	458814.039901	452702.508708	170890.630507	341759.334995	347870.866189
