file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_12_denoised.bin	750912.334863	659755.654231	535304.283391	484051.567880	91156.680632	215608.051471	266860.766982
