file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_23_denoised.bin	964835.913447	893852.732167	643835.634966	577725.649138	70983.181280	321000.278481	387110.264309
