file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_24_denoised.bin	844396.087739	765155.285804	595297.089897	523097.055027	79240.801934	249098.997841	321299.032712
