file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_3_denoised.bin	676625.428391	590655.350819	467774.123623	439548.346205	85970.077572	208851.304768	237077.082185
