file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_8_denoised.bin	1921342.139147	574937.999926	438925.306341	433948.395350	1346404.139221	1482416.832806	1487393.743798
