file	free	dip	tri	tet	d_dip	d_tri	d_tet
/scratch/maurin/cama_reseq/results/nQuire/p1811/20150415.B-CAMA_reseq_22_denoised.bin	827842.268378	647213.160394	482292.345603	467564.215273	180629.107984	345549.922775	360278.053105
